id,delivered_time,brand,outlet,sku,order_quantity
19659,2021-12-29T16:16:20Z,C,YK28,000,1
19660,2021-12-29T16:16:20Z,C,YK28,001,1
19661,2021-12-29T16:16:20Z,C,YK28,403,1
19662,2021-12-29T16:26:53Z,C,YK28,994,6
19663,2021-12-29T16:26:53Z,C,YK28,994,6
19664,2021-12-29T16:26:53Z,C,YK28,994,6
19665,2021-12-29T16:26:53Z,C,YK28,995,6
19666,2021-12-29T16:26:53Z,C,YK28,995,6
19667,2021-12-29T16:26:53Z,C,YK28,995,6
19668,2021-12-29T16:32:21Z,C,YK28,994,1
19669,2021-12-29T16:32:21Z,C,YK28,994,1
19670,2021-12-29T16:32:21Z,C,YK28,994,1
19671,2021-12-29T16:32:21Z,C,YK28,995,1
19672,2021-12-29T16:32:21Z,C,YK28,995,1
19673,2021-12-29T16:32:21Z,C,YK28,995,1
19674,2021-12-29T17:03:02Z,C,YK28,994,1
19675,2021-12-29T17:03:02Z,C,YK28,994,1
19676,2021-12-29T17:03:02Z,C,YK28,994,1
19677,2021-12-29T17:03:02Z,C,YK28,994,1
19678,2021-12-29T17:03:02Z,C,YK28,995,1
19679,2021-12-29T17:03:02Z,C,YK28,995,1
19680,2021-12-29T17:03:02Z,C,YK28,995,1
19681,2021-12-29T17:03:02Z,C,YK28,995,1
19682,2021-12-29T17:03:02Z,C,YK28,995,1
19683,2021-12-29T17:03:02Z,C,YK28,995,1
19684,2021-12-29T17:03:02Z,C,YK28,995,1
19685,2021-12-29T17:03:02Z,C,YK28,995,1
19686,2021-12-29T17:29:36Z,E,YK28,600,1
19687,2021-12-29T17:57:24Z,F,YK28,605,1
19688,2021-12-29T17:57:24Z,F,YK28,400,1
19689,2021-12-29T18:12:50Z,E,YK28,767,2
19690,2021-12-29T18:12:50Z,E,YK28,598,1
19691,2021-12-29T18:15:55Z,E,YK28,601,1
19692,2021-12-29T18:15:55Z,E,YK28,598,1
19693,2021-12-29T18:55:28Z,C,YK28,995,1
19694,2021-12-29T18:55:28Z,C,YK28,996,1
19695,2021-12-29T18:55:28Z,C,YK28,997,1
19696,2021-12-29T18:55:28Z,C,YK28,999,1
19697,2021-12-29T19:22:58Z,D,YK28,530,1
19698,2021-12-29T19:56:24Z,E,YK28,771,1
19699,2021-12-29T19:56:24Z,E,YK28,598,1
19700,2021-12-29T20:16:27Z,E,YK28,598,4
19701,2021-12-29T20:19:31Z,D,YK28,688,1
19702,2021-12-29T20:36:58Z,B,YK28,581,1
19703,2021-12-29T21:14:04Z,C,YK28,998,1
19704,2021-12-29T21:14:04Z,C,YK28,998,1
19705,2021-12-29T21:14:04Z,C,YK28,999,1
19706,2021-12-29T21:14:04Z,C,YK28,999,1
19707,2021-12-29T21:14:04Z,C,YK28,000,1
19708,2021-12-29T21:14:04Z,C,YK28,403,1
19709,2021-12-29T21:15:52Z,C,YK28,994,3
19710,2021-12-29T21:15:52Z,C,YK28,998,1
19711,2021-12-29T21:40:35Z,D,YK28,533,2
19712,2021-12-29T21:48:42Z,D,YK28,533,1
19713,2021-12-29T21:48:42Z,D,YK28,705,1
19714,2021-12-29T22:00:44Z,F,YK28,605,1
19715,2021-12-29T22:00:44Z,F,YK28,955,1
19716,2021-12-30T10:10:08Z,C,YK28,995,6
19717,2021-12-30T10:22:58Z,C,YK28,995,3
19718,2021-12-30T10:22:58Z,C,YK28,999,1
19719,2021-12-30T10:28:48Z,C,YK28,994,1
19720,2021-12-30T10:28:48Z,C,YK28,994,1
19721,2021-12-30T10:28:48Z,C,YK28,994,1
19722,2021-12-30T10:28:48Z,C,YK28,995,1
19723,2021-12-30T10:28:48Z,C,YK28,995,1
19724,2021-12-30T10:28:48Z,C,YK28,995,1
19725,2021-12-30T10:28:48Z,C,YK28,996,2
19726,2021-12-30T11:00:21Z,E,YK28,598,1
19727,2021-12-30T11:02:54Z,C,YK28,994,4
19728,2021-12-30T11:02:54Z,C,YK28,994,4
19729,2021-12-30T11:02:54Z,C,YK28,994,4
19730,2021-12-30T11:02:54Z,C,YK28,995,4
19731,2021-12-30T11:02:54Z,C,YK28,995,4
19732,2021-12-30T11:02:54Z,C,YK28,995,4
19733,2021-12-30T11:14:30Z,C,YK28,995,3
19734,2021-12-30T11:14:30Z,C,YK28,996,3
19735,2021-12-30T11:27:41Z,D,YK28,161,1
19736,2021-12-30T11:27:41Z,D,YK28,687,1
19737,2021-12-30T11:27:41Z,D,YK28,751,1
19738,2021-12-30T11:54:10Z,E,YK28,601,1
19739,2021-12-30T11:54:10Z,E,YK28,600,1
19740,2021-12-30T11:59:02Z,D,YK28,164,1
19741,2021-12-30T11:59:02Z,D,YK28,751,1
19742,2021-12-30T11:59:02Z,D,YK28,985,1
19743,2021-12-30T11:59:02Z,D,YK28,689,1
19744,2021-12-30T12:03:10Z,E,YK28,598,4
19745,2021-12-30T12:19:44Z,C,YK28,994,1
19746,2021-12-30T12:19:44Z,C,YK28,994,1
19747,2021-12-30T12:19:44Z,C,YK28,994,1
19748,2021-12-30T12:19:44Z,C,YK28,995,1
19749,2021-12-30T12:19:44Z,C,YK28,995,1
19750,2021-12-30T12:19:44Z,C,YK28,995,1
19751,2021-12-30T12:19:44Z,C,YK28,996,2
19752,2021-12-30T12:19:44Z,C,YK28,998,2
19753,2021-12-30T12:19:44Z,C,YK28,999,2
19754,2021-12-30T12:19:44Z,C,YK28,000,2
19755,2021-12-30T12:19:44Z,C,YK28,001,2
19756,2021-12-30T12:19:44Z,C,YK28,403,2
19757,2021-12-30T12:19:44Z,C,YK28,899,1
19758,2021-12-30T12:19:44Z,C,YK28,899,1
19759,2021-12-30T12:19:44Z,C,YK28,899,1
19760,2021-12-30T12:19:44Z,C,YK28,901,1
19761,2021-12-30T12:19:44Z,C,YK28,901,1
19762,2021-12-30T12:19:44Z,C,YK28,901,1
19763,2021-12-30T12:26:54Z,B,YK28,581,2
19764,2021-12-30T12:26:54Z,B,YK28,603,2
19765,2021-12-30T12:38:07Z,D,YK28,985,1
19766,2021-12-30T12:38:07Z,D,YK28,688,1
19767,2021-12-30T12:49:57Z,D,YK28,688,1
19768,2021-12-30T12:49:57Z,D,YK28,661,1
19769,2021-12-30T12:49:57Z,D,YK28,165,1
19770,2021-12-30T12:57:34Z,D,YK28,528,5
19771,2021-12-30T13:10:16Z,C,YK28,995,1
19772,2021-12-30T13:10:16Z,C,YK28,996,2
19773,2021-12-30T13:10:16Z,C,YK28,998,1
19774,2021-12-30T13:10:16Z,C,YK28,999,1
19775,2021-12-30T13:10:16Z,C,YK28,000,1
19776,2021-12-30T13:10:16Z,C,YK28,001,1
19777,2021-12-30T13:25:40Z,C,YK28,995,4
19778,2021-12-30T13:38:31Z,C,YK28,994,4
19779,2021-12-30T13:38:31Z,C,YK28,994,4
19780,2021-12-30T13:38:31Z,C,YK28,994,4
19781,2021-12-30T13:38:31Z,C,YK28,995,4
19782,2021-12-30T13:38:31Z,C,YK28,995,4
19783,2021-12-30T13:38:31Z,C,YK28,995,4
19784,2021-12-30T13:47:53Z,C,YK28,995,1
19785,2021-12-30T13:47:53Z,C,YK28,998,1
19786,2021-12-30T13:58:20Z,E,YK28,598,2
19787,2021-12-30T14:06:15Z,C,YK28,994,1
19788,2021-12-30T14:06:15Z,C,YK28,994,1
19789,2021-12-30T14:06:15Z,C,YK28,994,1
19790,2021-12-30T14:06:15Z,C,YK28,995,1
19791,2021-12-30T14:06:15Z,C,YK28,995,1
19792,2021-12-30T14:06:15Z,C,YK28,995,1
19793,2021-12-30T14:34:40Z,C,YK28,994,1
19794,2021-12-30T14:34:40Z,C,YK28,994,1
19795,2021-12-30T14:34:40Z,C,YK28,994,1
19796,2021-12-30T14:34:40Z,C,YK28,995,1
19797,2021-12-30T14:34:40Z,C,YK28,995,1
19798,2021-12-30T14:34:40Z,C,YK28,995,1
19799,2021-12-30T14:34:40Z,C,YK28,996,1
19800,2021-12-30T14:34:40Z,C,YK28,996,3
19801,2021-12-30T14:34:40Z,C,YK28,998,1
19802,2021-12-30T14:34:40Z,C,YK28,999,1
19803,2021-12-30T14:34:40Z,C,YK28,000,1
19804,2021-12-30T14:34:40Z,C,YK28,001,1
19805,2021-12-30T14:34:40Z,C,YK28,403,1
19806,2021-12-30T15:49:05Z,D,YK28,686,1
19807,2021-12-30T15:49:05Z,D,YK28,164,1
19808,2021-12-30T16:24:52Z,D,YK28,161,1
19809,2021-12-30T16:24:52Z,D,YK28,689,1
19810,2021-12-30T16:30:52Z,C,YK28,899,1
19811,2021-12-30T18:32:05Z,E,YK28,601,2
19812,2021-12-30T18:41:15Z,B,YK28,934,1
19813,2021-12-30T18:59:52Z,C,YK28,994,1
19814,2021-12-30T18:59:52Z,C,YK28,994,1
19815,2021-12-30T18:59:52Z,C,YK28,994,1
19816,2021-12-30T18:59:52Z,C,YK28,995,1
19817,2021-12-30T18:59:52Z,C,YK28,995,1
19818,2021-12-30T18:59:52Z,C,YK28,995,1
19819,2021-12-30T18:59:52Z,C,YK28,996,1
19820,2021-12-30T18:59:52Z,C,YK28,998,1
19821,2021-12-30T18:59:52Z,C,YK28,999,1
19822,2021-12-30T18:59:52Z,C,YK28,001,1
19823,2021-12-30T18:59:52Z,C,YK28,403,1
19824,2021-12-30T18:59:52Z,C,YK28,403,1
19825,2021-12-30T18:59:52Z,C,YK28,899,1
19826,2021-12-30T18:59:52Z,C,YK28,899,1
19827,2021-12-30T18:59:52Z,C,YK28,900,1
19828,2021-12-30T18:59:52Z,C,YK28,900,1
19829,2021-12-30T18:59:52Z,C,YK28,901,1
19830,2021-12-30T18:59:52Z,C,YK28,901,1
19831,2021-12-30T19:08:24Z,D,YK28,686,1
19832,2021-12-30T19:08:24Z,D,YK28,751,1
19833,2021-12-30T19:08:24Z,D,YK28,161,1
19834,2021-12-30T19:28:31Z,C,YK28,994,1
19835,2021-12-30T19:28:31Z,C,YK28,998,1
19836,2021-12-30T19:39:26Z,E,YK28,598,1
19837,2021-12-30T20:48:11Z,E,YK28,598,1
19838,2021-12-30T21:48:00Z,D,YK28,661,1
19839,2021-12-30T21:48:00Z,D,YK28,161,1
19840,2021-12-30T21:53:30Z,C,YK28,994,2
19841,2021-12-30T21:53:30Z,C,YK28,995,2
19842,2021-12-31T11:15:08Z,D,YK28,530,1
19843,2021-12-31T11:15:08Z,D,YK28,529,1
19844,2021-12-31T11:16:46Z,D,YK28,161,1
19845,2021-12-31T11:16:46Z,D,YK28,689,1
19846,2021-12-31T11:16:46Z,D,YK28,751,1
19847,2021-12-31T11:25:20Z,D,YK28,530,1
19848,2021-12-31T11:25:20Z,D,YK28,985,1
19849,2021-12-31T11:32:52Z,D,YK28,751,1
19850,2021-12-31T11:32:52Z,D,YK28,161,1
19851,2021-12-31T11:32:52Z,D,YK28,661,1
19852,2021-12-31T11:34:37Z,D,YK28,751,1
19853,2021-12-31T11:34:37Z,D,YK28,529,1
19854,2021-12-31T11:36:25Z,F,YK28,605,1
19855,2021-12-31T11:36:25Z,F,YK28,400,1
19856,2021-12-31T11:37:40Z,D,YK28,530,1
19857,2021-12-31T11:47:41Z,D,YK28,530,1
19858,2021-12-31T11:47:49Z,D,YK28,689,1
19859,2021-12-31T11:47:49Z,D,YK28,161,1
19860,2021-12-31T11:50:05Z,D,YK28,530,1
19861,2021-12-31T12:50:33Z,E,YK28,598,1
19862,2021-12-31T13:08:46Z,D,YK28,530,1
19863,2021-12-31T13:56:04Z,E,YK28,599,1
19864,2021-12-31T13:59:53Z,E,YK28,774,2
19865,2021-12-31T13:59:53Z,E,YK28,599,2
19866,2021-12-31T14:41:57Z,C,YK28,995,1
19867,2021-12-31T15:10:33Z,C,YK28,996,1
19868,2021-12-31T15:10:33Z,C,YK28,999,1
19869,2021-12-31T15:10:33Z,C,YK28,901,1
19870,2021-12-31T15:27:50Z,C,YK28,995,1
19871,2021-12-31T15:27:50Z,C,YK28,996,2
19872,2021-12-31T15:27:50Z,C,YK28,998,1
19873,2021-12-31T15:48:52Z,E,YK28,598,2
19874,2021-12-31T16:06:28Z,C,YK28,994,2
19875,2021-12-31T16:06:28Z,C,YK28,995,2
19876,2021-12-31T16:06:28Z,C,YK28,999,1
19877,2021-12-31T16:13:33Z,C,YK28,994,1
19878,2021-12-31T16:13:33Z,C,YK28,994,1
19879,2021-12-31T16:13:33Z,C,YK28,994,1
19880,2021-12-31T16:13:33Z,C,YK28,995,1
19881,2021-12-31T16:13:33Z,C,YK28,995,1
19882,2021-12-31T16:13:33Z,C,YK28,995,1
19883,2021-12-31T16:26:54Z,C,YK28,994,3
19884,2021-12-31T16:26:54Z,C,YK28,403,1
19885,2021-12-31T16:35:47Z,C,YK28,996,1
19886,2021-12-31T16:35:47Z,C,YK28,998,1
19887,2021-12-31T16:35:47Z,C,YK28,999,1
19888,2021-12-31T16:35:47Z,C,YK28,000,1
19889,2021-12-31T16:35:47Z,C,YK28,001,1
19890,2021-12-31T16:35:47Z,C,YK28,403,1
19891,2021-12-31T16:43:08Z,C,YK28,994,1
19892,2021-12-31T16:43:08Z,C,YK28,994,1
19893,2021-12-31T16:43:08Z,C,YK28,994,1
19894,2021-12-31T16:43:08Z,C,YK28,995,1
19895,2021-12-31T16:43:08Z,C,YK28,995,1
19896,2021-12-31T16:43:08Z,C,YK28,995,1
19897,2021-12-31T16:43:08Z,C,YK28,996,1
19898,2021-12-31T16:43:08Z,C,YK28,998,1
19899,2021-12-31T16:43:08Z,C,YK28,998,1
19900,2021-12-31T16:43:08Z,C,YK28,999,1
19901,2021-12-31T16:43:08Z,C,YK28,000,1
19902,2021-12-31T16:43:08Z,C,YK28,000,1
19903,2021-12-31T16:44:19Z,B,YK28,586,1
19904,2021-12-31T16:50:18Z,C,YK28,994,3
19905,2021-12-31T16:50:18Z,C,YK28,995,2
19906,2021-12-31T16:50:18Z,C,YK28,997,1
19907,2021-12-31T16:50:18Z,C,YK28,998,1
19908,2021-12-31T16:59:24Z,C,YK28,995,2
19909,2021-12-31T16:59:24Z,C,YK28,995,2
19910,2021-12-31T16:59:24Z,C,YK28,995,2
19911,2021-12-31T16:59:24Z,C,YK28,995,2
19912,2021-12-31T16:59:24Z,C,YK28,995,2
19913,2021-12-31T16:59:24Z,C,YK28,995,2
19914,2021-12-31T17:35:43Z,B,YK28,601,1
19915,2021-12-31T17:35:43Z,B,YK28,600,1
19916,2021-12-31T17:35:43Z,B,YK28,591,2
19917,2021-12-31T17:35:43Z,B,YK28,588,1
19918,2021-12-31T17:35:43Z,B,YK28,599,1
19919,2021-12-31T17:35:43Z,B,YK28,599,2
19920,2021-12-31T17:35:43Z,B,YK28,381,2
19921,2021-12-31T17:35:43Z,B,YK28,381,1
19922,2021-12-31T17:45:58Z,C,YK28,994,1
19923,2021-12-31T17:45:58Z,C,YK28,994,1
19924,2021-12-31T17:45:58Z,C,YK28,995,1
19925,2021-12-31T17:45:58Z,C,YK28,995,1
19926,2021-12-31T17:45:58Z,C,YK28,995,1
19927,2021-12-31T17:45:58Z,C,YK28,995,1
19928,2021-12-31T18:23:48Z,E,YK28,599,1
19929,2021-12-31T18:57:09Z,E,YK28,600,2
19930,2021-12-31T18:57:09Z,E,YK28,598,3
19931,2021-12-31T19:22:50Z,E,YK28,601,2
19932,2021-12-31T19:22:50Z,E,YK28,598,2
19933,2021-12-31T19:35:24Z,C,YK28,995,2
19934,2021-12-31T20:02:54Z,C,YK28,995,3
19935,2021-12-31T20:02:54Z,C,YK28,997,1
19936,2021-12-31T20:02:54Z,C,YK28,000,1
19937,2021-12-31T20:09:02Z,C,YK28,995,1
19938,2021-12-31T20:09:02Z,C,YK28,995,1
19939,2021-12-31T20:09:02Z,C,YK28,995,1
19940,2021-12-31T20:09:02Z,C,YK28,995,1
19941,2021-12-31T20:09:02Z,C,YK28,995,1
19942,2021-12-31T20:09:02Z,C,YK28,995,1
19943,2021-12-31T20:09:02Z,C,YK28,996,1
19944,2021-12-31T20:09:02Z,C,YK28,996,1
19945,2021-12-31T20:09:02Z,C,YK28,998,1
19946,2021-12-31T20:09:02Z,C,YK28,999,1
19947,2021-12-31T20:09:02Z,C,YK28,001,1
19948,2021-12-31T20:09:02Z,C,YK28,403,1
19949,2021-12-31T20:13:56Z,E,YK28,774,1
19950,2021-12-31T20:13:56Z,E,YK28,599,1
19951,2021-12-31T20:21:08Z,C,YK28,995,1
19952,2021-12-31T20:21:08Z,C,YK28,995,1
19953,2021-12-31T20:21:08Z,C,YK28,995,1
19954,2021-12-31T20:21:08Z,C,YK28,995,1
19955,2021-12-31T20:21:08Z,C,YK28,995,1
19956,2021-12-31T20:21:08Z,C,YK28,995,1
19957,2021-12-31T20:27:01Z,B,YK28,581,1
19958,2021-12-31T20:27:37Z,C,YK28,996,1
19959,2021-12-31T20:27:37Z,C,YK28,998,1
19960,2021-12-31T20:27:37Z,C,YK28,998,1
19961,2021-12-31T20:27:37Z,C,YK28,998,1
19962,2021-12-31T20:27:37Z,C,YK28,001,1
19963,2021-12-31T20:27:37Z,C,YK28,001,1
19964,2021-12-31T20:33:04Z,C,YK28,994,0
19965,2021-12-31T20:33:04Z,C,YK28,995,6
19966,2021-12-31T20:33:04Z,C,YK28,403,3
19967,2021-12-31T20:33:04Z,C,YK28,901,3
19968,2021-12-31T20:43:55Z,C,YK28,995,1
19969,2021-12-31T20:43:55Z,C,YK28,995,1
19970,2021-12-31T20:43:55Z,C,YK28,995,1
19971,2021-12-31T20:43:55Z,C,YK28,995,1
19972,2021-12-31T20:43:55Z,C,YK28,995,1
19973,2021-12-31T20:43:55Z,C,YK28,995,1
19974,2021-12-31T20:43:55Z,C,YK28,996,1
19975,2021-12-31T20:43:55Z,C,YK28,998,1
19976,2021-12-31T20:43:55Z,C,YK28,998,1
19977,2021-12-31T20:43:55Z,C,YK28,999,1
19978,2021-12-31T20:43:55Z,C,YK28,000,1
19979,2021-12-31T20:43:55Z,C,YK28,403,1
19980,2021-12-31T20:58:03Z,F,YK28,605,2
19981,2021-12-31T20:58:03Z,F,YK28,400,1
19982,2021-12-31T22:18:51Z,D,YK28,164,1
19983,2021-12-31T22:18:51Z,D,YK28,689,1
19984,2021-12-31T22:18:51Z,D,YK28,751,1
19985,2022-01-01T11:15:19Z,C,YK28,995,2
19986,2022-01-01T11:15:19Z,C,YK28,997,2
19987,2022-01-01T11:23:01Z,C,YK28,995,1
19988,2022-01-01T11:23:01Z,C,YK28,997,2
19989,2022-01-01T11:23:01Z,C,YK28,998,1
19990,2022-01-01T11:23:01Z,C,YK28,000,2
19991,2022-01-01T11:25:33Z,E,YK28,598,1
19992,2022-01-01T11:31:12Z,C,YK28,995,2
19993,2022-01-01T11:31:12Z,C,YK28,996,3
19994,2022-01-01T11:31:12Z,C,YK28,998,2
19995,2022-01-01T11:31:12Z,C,YK28,403,3
19996,2022-01-01T11:31:12Z,C,YK28,900,2
19997,2022-01-01T12:05:03Z,C,YK28,995,8
19998,2022-01-01T12:14:24Z,E,YK28,598,2
19999,2022-01-01T12:15:33Z,E,YK28,769,1
20000,2022-01-01T12:15:33Z,E,YK28,767,3
20001,2022-01-01T12:19:06Z,C,YK28,995,2
20002,2022-01-01T12:19:06Z,C,YK28,997,1
20003,2022-01-01T12:19:06Z,C,YK28,998,1
20004,2022-01-01T12:26:29Z,C,YK28,995,1
20005,2022-01-01T12:26:29Z,C,YK28,995,1
20006,2022-01-01T12:26:29Z,C,YK28,995,1
20007,2022-01-01T12:26:29Z,C,YK28,995,1
20008,2022-01-01T12:26:29Z,C,YK28,995,1
20009,2022-01-01T12:26:29Z,C,YK28,995,1
20010,2022-01-01T12:26:29Z,C,YK28,998,1
20011,2022-01-01T12:26:29Z,C,YK28,998,1
20012,2022-01-01T12:26:29Z,C,YK28,000,1
20013,2022-01-01T12:26:29Z,C,YK28,000,1
20014,2022-01-01T12:26:29Z,C,YK28,001,1
20015,2022-01-01T12:26:29Z,C,YK28,001,1
20016,2022-01-01T12:29:27Z,B,YK28,932,1
20017,2022-01-01T12:48:16Z,C,YK28,998,1
20018,2022-01-01T12:48:16Z,C,YK28,998,1
20019,2022-01-01T12:48:16Z,C,YK28,999,1
20020,2022-01-01T12:48:16Z,C,YK28,999,1
20021,2022-01-01T12:48:16Z,C,YK28,000,1
20022,2022-01-01T12:48:16Z,C,YK28,000,1
20023,2022-01-01T13:37:56Z,C,YK28,995,3
20024,2022-01-01T13:37:56Z,C,YK28,999,1
20025,2022-01-01T13:39:50Z,E,YK28,600,1
20026,2022-01-01T13:45:14Z,E,YK28,769,1
20027,2022-01-01T13:45:14Z,E,YK28,767,1
20028,2022-01-01T13:45:14Z,E,YK28,598,1
20029,2022-01-01T13:52:17Z,C,YK28,998,3
20030,2022-01-01T13:52:17Z,C,YK28,403,1
20031,2022-01-01T14:31:39Z,C,YK28,995,2
20032,2022-01-01T14:31:39Z,C,YK28,998,2
20033,2022-01-01T14:31:39Z,C,YK28,999,2
20034,2022-01-01T14:31:39Z,C,YK28,001,1
20035,2022-01-01T15:29:12Z,E,YK28,767,2
20036,2022-01-01T15:32:28Z,C,YK28,998,1
20037,2022-01-01T15:32:28Z,C,YK28,999,1
20038,2022-01-01T15:32:28Z,C,YK28,000,1
20039,2022-01-01T15:32:28Z,C,YK28,001,1
20040,2022-01-01T15:32:28Z,C,YK28,403,1
20041,2022-01-01T15:32:28Z,C,YK28,403,1
20042,2022-01-01T16:18:35Z,C,YK28,995,1
20043,2022-01-01T16:18:35Z,C,YK28,999,1
20044,2022-01-01T16:18:35Z,C,YK28,403,2
20045,2022-01-01T16:18:35Z,C,YK28,899,1
20046,2022-01-01T16:18:35Z,C,YK28,901,1
20047,2022-01-01T17:18:11Z,E,YK28,600,1
20048,2022-01-01T17:41:05Z,F,YK28,605,1
20049,2022-01-01T17:41:05Z,F,YK28,400,1
20050,2022-01-01T17:44:01Z,C,YK28,995,3
20051,2022-01-01T17:44:01Z,C,YK28,997,3
20052,2022-01-01T17:44:01Z,C,YK28,998,3
20053,2022-01-01T17:44:01Z,C,YK28,999,3
20054,2022-01-01T18:08:03Z,A,YK28,201,1
20055,2022-01-01T18:35:09Z,C,YK28,998,1
20056,2022-01-01T18:35:09Z,C,YK28,998,1
20057,2022-01-01T18:35:09Z,C,YK28,999,1
20058,2022-01-01T18:35:09Z,C,YK28,999,1
20059,2022-01-01T18:35:09Z,C,YK28,000,1
20060,2022-01-01T18:35:09Z,C,YK28,001,1
20061,2022-01-01T18:35:09Z,C,YK28,403,1
20062,2022-01-01T18:35:09Z,C,YK28,403,1
20063,2022-01-01T18:35:13Z,E,YK28,769,1
20064,2022-01-01T18:35:13Z,E,YK28,767,1
20065,2022-01-01T18:35:13Z,E,YK28,598,1
20066,2022-01-01T18:37:49Z,C,YK28,995,3
20067,2022-01-01T18:37:49Z,C,YK28,999,3
20068,2022-01-01T19:00:09Z,B,YK28,581,1
20069,2022-01-01T19:00:09Z,B,YK28,598,1
20070,2022-01-01T19:00:09Z,B,YK28,603,1
20071,2022-01-01T19:16:29Z,C,YK28,995,3
20072,2022-01-01T19:16:29Z,C,YK28,998,3
20073,2022-01-01T19:16:56Z,E,YK28,767,1
20074,2022-01-01T19:16:56Z,E,YK28,598,1
20075,2022-01-01T19:28:19Z,C,YK28,998,1
20076,2022-01-01T19:28:19Z,C,YK28,999,1
20077,2022-01-01T19:28:19Z,C,YK28,000,1
20078,2022-01-01T19:28:19Z,C,YK28,000,1
20079,2022-01-01T19:28:19Z,C,YK28,001,1
20080,2022-01-01T19:28:19Z,C,YK28,403,1
20081,2022-01-01T19:28:19Z,C,YK28,899,1
20082,2022-01-01T19:33:56Z,E,YK28,600,1
20083,2022-01-01T19:33:56Z,E,YK28,598,1
20084,2022-01-01T19:40:49Z,E,YK28,599,1
20085,2022-01-01T20:00:53Z,C,YK28,995,3
20086,2022-01-01T20:02:19Z,C,YK28,995,3
20087,2022-01-01T20:02:19Z,C,YK28,997,1
20088,2022-01-01T20:02:19Z,C,YK28,001,1
20089,2022-01-01T20:02:19Z,C,YK28,403,1
20090,2022-01-01T20:05:26Z,C,YK28,998,1
20091,2022-01-01T20:05:26Z,C,YK28,999,1
20092,2022-01-01T20:05:26Z,C,YK28,000,1
20093,2022-01-01T20:05:26Z,C,YK28,001,1
20094,2022-01-01T20:05:26Z,C,YK28,403,1
20095,2022-01-01T20:05:26Z,C,YK28,403,1
20096,2022-01-01T20:14:33Z,C,YK28,403,1
20097,2022-01-01T20:14:33Z,C,YK28,403,1
20098,2022-01-01T20:14:33Z,C,YK28,403,1
20099,2022-01-01T20:14:33Z,C,YK28,403,1
20100,2022-01-01T20:14:33Z,C,YK28,403,1
20101,2022-01-01T20:14:33Z,C,YK28,403,1
20102,2022-01-01T20:20:42Z,E,YK28,599,1
20103,2022-01-01T20:26:11Z,E,YK28,599,2
20104,2022-01-01T20:35:46Z,C,YK28,998,1
20105,2022-01-01T20:35:46Z,C,YK28,998,1
20106,2022-01-01T20:35:46Z,C,YK28,998,1
20107,2022-01-01T20:35:46Z,C,YK28,999,1
20108,2022-01-01T20:35:46Z,C,YK28,999,1
20109,2022-01-01T20:35:46Z,C,YK28,001,1
20110,2022-01-01T21:07:28Z,B,YK28,588,1
20111,2022-01-01T21:07:28Z,B,YK28,381,1
20112,2022-01-01T21:17:27Z,C,YK28,998,1
20113,2022-01-01T21:17:27Z,C,YK28,998,1
20114,2022-01-01T21:17:27Z,C,YK28,999,1
20115,2022-01-01T21:17:27Z,C,YK28,000,1
20116,2022-01-01T21:17:27Z,C,YK28,403,1
20117,2022-01-01T21:17:27Z,C,YK28,403,1
20118,2022-01-02T10:08:34Z,C,YK28,997,1
20119,2022-01-02T10:08:34Z,C,YK28,998,3
20120,2022-01-02T10:08:34Z,C,YK28,999,1
20121,2022-01-02T10:08:34Z,C,YK28,403,2
20122,2022-01-02T10:08:34Z,C,YK28,899,1
20123,2022-01-02T11:24:35Z,B,YK28,600,1
20124,2022-01-02T11:24:35Z,B,YK28,591,1
20125,2022-01-02T11:24:35Z,B,YK28,581,1
20126,2022-01-02T11:24:35Z,B,YK28,584,1
20127,2022-01-02T11:24:35Z,B,YK28,598,1
20128,2022-01-02T11:24:35Z,B,YK28,598,1
20129,2022-01-02T11:24:35Z,B,YK28,599,1
20130,2022-01-02T11:24:35Z,B,YK28,599,1
20131,2022-01-02T11:24:35Z,B,YK28,381,1
20132,2022-01-02T11:24:35Z,B,YK28,381,1
20133,2022-01-02T11:45:31Z,C,YK28,995,1
20134,2022-01-02T11:45:31Z,C,YK28,997,1
20135,2022-01-02T11:45:31Z,C,YK28,403,1
20136,2022-01-02T11:48:35Z,C,YK28,995,2
20137,2022-01-02T11:48:35Z,C,YK28,999,1
20138,2022-01-02T11:48:35Z,C,YK28,001,1
20139,2022-01-02T11:48:35Z,C,YK28,899,2
20140,2022-01-02T12:00:23Z,D,YK28,529,1
20141,2022-01-02T12:00:23Z,D,YK28,530,1
20142,2022-01-02T12:49:24Z,E,YK28,601,1
20143,2022-01-02T12:49:24Z,E,YK28,767,1
20144,2022-01-02T12:56:00Z,B,YK28,581,1
20145,2022-01-02T12:56:00Z,B,YK28,381,1
20146,2022-01-02T13:03:46Z,E,YK28,601,3
20147,2022-01-02T13:03:46Z,E,YK28,600,2
20148,2022-01-02T13:38:22Z,C,YK28,998,1
20149,2022-01-02T13:38:22Z,C,YK28,999,1
20150,2022-01-02T13:38:22Z,C,YK28,000,1
20151,2022-01-02T13:38:22Z,C,YK28,001,1
20152,2022-01-02T13:38:22Z,C,YK28,403,1
20153,2022-01-02T13:38:22Z,C,YK28,403,1
20154,2022-01-02T13:40:45Z,C,YK28,995,2
20155,2022-01-02T13:40:45Z,C,YK28,899,1
20156,2022-01-02T15:05:54Z,E,YK28,601,1
20157,2022-01-02T15:17:44Z,C,YK28,998,1
